"k","signal_mode","method","beta","power_smooth"
2,"abundance","AHC_euclidean",0.307788944723618,0.154341383286585
2,"abundance","AHC_euclidean",0.312562814070352,0.15887354012853
2,"abundance","AHC_euclidean",0.317336683417085,0.163498677206159
2,"abundance","AHC_euclidean",0.322110552763819,0.16821640209026
2,"abundance","AHC_euclidean",0.326884422110553,0.173026317685556
2,"abundance","AHC_euclidean",0.331658291457286,0.177928034501416
2,"abundance","AHC_euclidean",0.33643216080402,0.182921189088148
2,"abundance","AHC_euclidean",0.341206030150754,0.188005471533109
2,"abundance","AHC_euclidean",0.345979899497487,0.193180666146036
2,"abundance","AHC_euclidean",0.350753768844221,0.198446711239056
2,"abundance","AHC_euclidean",0.355527638190955,0.203803875753868
2,"abundance","AHC_euclidean",0.360301507537688,0.209253043165969
2,"abundance","AHC_euclidean",0.365075376884422,0.214795716286205
2,"abundance","AHC_euclidean",0.369849246231156,0.220434190598281
2,"abundance","AHC_euclidean",0.374623115577889,0.226171763945185
2,"abundance","AHC_euclidean",0.379396984924623,0.232012857126754
2,"abundance","AHC_euclidean",0.384170854271357,0.237962855849788
2,"abundance","AHC_euclidean",0.38894472361809,0.244027392006382
2,"abundance","AHC_euclidean",0.393718592964824,0.250210853016695
2,"abundance","AHC_euclidean",0.398492462311558,0.256514436626426
2,"abundance","AHC_euclidean",0.403266331658291,0.263351350648134
2,"abundance","AHC_euclidean",0.408040201005025,0.270481291813583
2,"abundance","AHC_euclidean",0.412814070351759,0.277724248554581
2,"abundance","AHC_euclidean",0.417587939698492,0.285055346768271
2,"abundance","AHC_euclidean",0.422361809045226,0.292439395314441
2,"abundance","AHC_euclidean",0.42713567839196,0.299651047490178
2,"abundance","AHC_euclidean",0.431909547738693,0.306713763647332
2,"abundance","AHC_euclidean",0.436683417085427,0.313899311767457
2,"abundance","AHC_euclidean",0.441457286432161,0.321201864520826
2,"abundance","AHC_euclidean",0.446231155778894,0.328615746767365
2,"abundance","AHC_euclidean",0.451005025125628,0.336211826174244
2,"abundance","AHC_euclidean",0.455778894472362,0.344133051987848
2,"abundance","AHC_euclidean",0.460552763819095,0.352154932929755
2,"abundance","AHC_euclidean",0.465326633165829,0.360274479576248
2,"abundance","AHC_euclidean",0.470100502512563,0.368455324845915
2,"abundance","AHC_euclidean",0.474874371859296,0.376659017072061
2,"abundance","AHC_euclidean",0.47964824120603,0.384706348349975
2,"abundance","AHC_euclidean",0.484422110552764,0.392876063102322
2,"abundance","AHC_euclidean",0.489195979899497,0.401156429853567
2,"abundance","AHC_euclidean",0.493969849246231,0.409526510446592
2,"abundance","AHC_euclidean",0.498743718592965,0.417981024271449
2,"abundance","AHC_euclidean",0.503517587939698,0.426495069284315
2,"abundance","AHC_euclidean",0.508291457286432,0.435065416266424
2,"abundance","AHC_euclidean",0.513065326633166,0.443724921166441
2,"abundance","AHC_euclidean",0.5178391959799,0.452443298925682
2,"abundance","AHC_euclidean",0.522613065326633,0.461176331683712
2,"abundance","AHC_euclidean",0.527386934673367,0.469925223435036
2,"abundance","AHC_euclidean",0.5321608040201,0.478794201548592
2,"abundance","AHC_euclidean",0.536934673366834,0.487758541854707
2,"abundance","AHC_euclidean",0.541708542713568,0.496777118126886
2,"abundance","AHC_euclidean",0.546482412060301,0.505813366837369
2,"abundance","AHC_euclidean",0.551256281407035,0.514798400693082
2,"abundance","AHC_euclidean",0.556030150753769,0.523597253562821
2,"abundance","AHC_euclidean",0.560804020100502,0.53244656689365
2,"abundance","AHC_euclidean",0.565577889447236,0.541333867874377
2,"abundance","AHC_euclidean",0.57035175879397,0.550218229145985
2,"abundance","AHC_euclidean",0.575125628140704,0.559065592580501
2,"abundance","AHC_euclidean",0.579899497487437,0.568140333734027
2,"abundance","AHC_euclidean",0.584673366834171,0.577235543519398
2,"abundance","AHC_euclidean",0.589447236180905,0.586293309918346
2,"abundance","AHC_euclidean",0.594221105527638,0.595256423791811
2,"abundance","AHC_euclidean",0.598994974874372,0.604107545122585
2,"abundance","AHC_euclidean",0.603768844221106,0.612799226427085
2,"abundance","AHC_euclidean",0.608542713567839,0.621462777646226
2,"abundance","AHC_euclidean",0.613316582914573,0.630145443842972
2,"abundance","AHC_euclidean",0.618090452261307,0.63881693427138
2,"abundance","AHC_euclidean",0.62286432160804,0.64743551551223
2,"abundance","AHC_euclidean",0.627638190954774,0.65602091982311
2,"abundance","AHC_euclidean",0.632412060301508,0.664599525735362
2,"abundance","AHC_euclidean",0.637185929648241,0.673100293120455
2,"abundance","AHC_euclidean",0.641959798994975,0.68147382901169
2,"abundance","AHC_euclidean",0.646733668341709,0.689695145964499
2,"abundance","AHC_euclidean",0.651507537688442,0.697861749675056
2,"abundance","AHC_euclidean",0.656281407035176,0.706077011600722
2,"abundance","AHC_euclidean",0.66105527638191,0.714245270093513
2,"abundance","AHC_euclidean",0.665829145728643,0.722350708744216
2,"abundance","AHC_euclidean",0.670603015075377,0.730360789579225
2,"abundance","AHC_euclidean",0.67537688442211,0.738247109964227
2,"abundance","AHC_euclidean",0.680150753768844,0.74599168677206
2,"abundance","AHC_euclidean",0.684924623115578,0.753586252019078
2,"abundance","AHC_euclidean",0.689698492462312,0.76102938528332
2,"abundance","AHC_euclidean",0.694472361809045,0.768323724539741
2,"abundance","AHC_euclidean",0.699246231155779,0.775473931827453
2,"abundance","AHC_euclidean",0.704020100502513,0.782485408377762
2,"abundance","AHC_euclidean",0.708793969849246,0.789363557931917
2,"abundance","AHC_euclidean",0.71356783919598,0.796113440575395
2,"abundance","AHC_euclidean",0.718341708542714,0.802739619398542
2,"abundance","AHC_euclidean",0.723115577889447,0.809246114274033
2,"abundance","AHC_euclidean",0.727889447236181,0.815636416618997
2,"abundance","AHC_euclidean",0.732663316582915,0.821913532250327
2,"abundance","AHC_euclidean",0.737437185929648,0.82808003433584
2,"abundance","AHC_euclidean",0.742211055276382,0.834138117126795
2,"abundance","AHC_euclidean",0.746984924623115,0.84008964604013
2,"abundance","AHC_euclidean",0.751758793969849,0.845936201232866
2,"abundance","AHC_euclidean",0.756532663316583,0.851679068939657
2,"abundance","AHC_euclidean",0.761306532663317,0.857319266324451
2,"abundance","AHC_euclidean",0.76608040201005,0.862857641565848
2,"abundance","AHC_euclidean",0.770854271356784,0.868294901412147
2,"abundance","AHC_euclidean",0.775628140703518,0.873631629651867
2,"abundance","AHC_euclidean",0.780402010050251,0.878868302730292
2,"abundance","AHC_euclidean",0.785175879396985,0.884005302979661
2,"abundance","AHC_euclidean",0.789949748743719,0.889042929860236
2,"abundance","AHC_euclidean",0.794723618090452,0.893981409544908
2,"abundance","AHC_euclidean",0.799497487437186,0.898820903123603
2,"abundance","AHC_euclidean",0.80427135678392,0.903561503795492
2,"abundance","AHC_euclidean",0.809045226130653,0.908203202236932
2,"abundance","AHC_euclidean",0.813819095477387,0.912745934965304
2,"abundance","AHC_euclidean",0.818592964824121,0.91718960820664
2,"abundance","AHC_euclidean",0.823366834170854,0.921534101251113
2,"abundance","AHC_euclidean",0.828140703517588,0.925779269341317
2,"abundance","AHC_euclidean",0.832914572864322,0.929924946182296
2,"abundance","AHC_euclidean",0.837688442211055,0.933970946132465
2,"abundance","AHC_euclidean",0.842462311557789,0.937917066124002
2,"abundance","AHC_euclidean",0.847236180904523,0.941763087352797
2,"abundance","AHC_euclidean",0.852010050251256,0.945508776018814
2,"abundance","AHC_euclidean",0.85678391959799,0.949153860394293
2,"abundance","AHC_euclidean",0.861557788944724,0.952698030451855
2,"abundance","AHC_euclidean",0.866331658291457,0.956140970807737
2,"abundance","AHC_euclidean",0.871105527638191,0.959482363441875
2,"abundance","AHC_euclidean",0.875879396984925,0.962721888302645
2,"abundance","AHC_euclidean",0.880653266331658,0.965859223830114
2,"abundance","AHC_euclidean",0.885427135678392,0.968894047410676
2,"abundance","AHC_euclidean",0.890201005025126,0.971826035773768
2,"abundance","AHC_euclidean",0.894974874371859,0.974654865339528
2,"abundance","AHC_euclidean",0.899748743718593,0.97738021252473
2,"abundance","AHC_euclidean",0.904522613065327,0.98000174838568
2,"abundance","AHC_euclidean",0.90929648241206,0.982519118780472
2,"abundance","AHC_euclidean",0.914070351758794,0.984931964520734
2,"abundance","AHC_euclidean",0.918844221105528,0.987239929498429
2,"abundance","AHC_euclidean",0.923618090452261,0.989442660865708
2,"abundance","AHC_euclidean",0.928391959798995,0.991539809192881
2,"abundance","AHC_euclidean",0.933165829145729,0.993531028609379
2,"abundance","AHC_euclidean",0.937939698492462,0.995415976930926
2,"abundance","AHC_euclidean",0.942713567839196,0.997194315775494
2,"abundance","AHC_euclidean",0.94748743718593,0.998865710670152
2,"abundance","AHC_euclidean",0.952261306532663,1
2,"abundance","AHC_euclidean",0.957035175879397,1
2,"abundance","AHC_euclidean",0.961809045226131,1
2,"abundance","AHC_euclidean",0.966582914572864,1
2,"abundance","AHC_euclidean",0.971356783919598,1
2,"abundance","AHC_euclidean",0.976130653266332,1
2,"abundance","AHC_euclidean",0.980904522613065,1
2,"abundance","AHC_euclidean",0.985678391959799,1
2,"abundance","AHC_euclidean",0.990452261306533,1
2,"abundance","AHC_euclidean",0.995226130653266,1
2,"abundance","AHC_euclidean",1,1
2,"abundance","aitchison",0.05,0.0467059435286494
2,"abundance","aitchison",0.0547738693467337,0.04659382535938
2,"abundance","aitchison",0.0595477386934673,0.0465042446742148
2,"abundance","aitchison",0.064321608040201,0.0464371709217052
2,"abundance","aitchison",0.0690954773869347,0.0463925746910131
2,"abundance","aitchison",0.0738693467336684,0.0463704277516492
2,"abundance","aitchison",0.078643216080402,0.0463707030933973
2,"abundance","aitchison",0.0834170854271357,0.0463933749664752
2,"abundance","aitchison",0.0881909547738693,0.0464384189220011
2,"abundance","aitchison",0.092964824120603,0.0465058118528558
2,"abundance","aitchison",0.0977386934673367,0.0465955320350558
2,"abundance","aitchison",0.10251256281407,0.0467075592846231
2,"abundance","aitchison",0.107286432160804,0.0468418771942455
2,"abundance","aitchison",0.112060301507538,0.0469984728835944
2,"abundance","aitchison",0.116834170854271,0.0471773348720273
2,"abundance","aitchison",0.121608040201005,0.0473784530201359
2,"abundance","aitchison",0.126381909547739,0.0476018185558277
2,"abundance","aitchison",0.131155778894472,0.0478474241005159
2,"abundance","aitchison",0.135929648241206,0.0481152636957334
2,"abundance","aitchison",0.14070351758794,0.048405332830578
2,"abundance","aitchison",0.145477386934673,0.0487176284705014
2,"abundance","aitchison",0.150251256281407,0.0490521490887871
2,"abundance","aitchison",0.155025125628141,0.049408900343311
2,"abundance","aitchison",0.159798994974874,0.0497879092281777
2,"abundance","aitchison",0.164572864321608,0.0501892096768189
2,"abundance","aitchison",0.169346733668342,0.0506128385586689
2,"abundance","aitchison",0.174120603015075,0.0510588357007083
2,"abundance","aitchison",0.178894472361809,0.0515272439110243
2,"abundance","aitchison",0.183668341708543,0.0520181090041953
2,"abundance","aitchison",0.188442211055276,0.0525314798282221
2,"abundance","aitchison",0.19321608040201,0.0530674082926373
2,"abundance","aitchison",0.197989949748744,0.0536259493973078
2,"abundance","aitchison",0.202763819095477,0.0542071610633854
2,"abundance","aitchison",0.207537688442211,0.0548111010432279
2,"abundance","aitchison",0.212311557788945,0.0554378272064085
2,"abundance","aitchison",0.217085427135678,0.0560873999943638
2,"abundance","aitchison",0.221859296482412,0.0567598825309302
2,"abundance","aitchison",0.226633165829146,0.0574553406579591
2,"abundance","aitchison",0.231407035175879,0.0581738429692978
2,"abundance","aitchison",0.236180904522613,0.0589154608417098
2,"abundance","aitchison",0.240954773869347,0.0596802684608505
2,"abundance","aitchison",0.24572864321608,0.0604683428398227
2,"abundance","aitchison",0.250502512562814,0.0612797638177077
2,"abundance","aitchison",0.255276381909548,0.0621146029704271
2,"abundance","aitchison",0.260050251256281,0.0629729000054722
2,"abundance","aitchison",0.264824120603015,0.0638546860616757
2,"abundance","aitchison",0.269597989949749,0.0647599891109032
2,"abundance","aitchison",0.274371859296482,0.0656888337586793
2,"abundance","aitchison",0.279145728643216,0.0666412409968605
2,"abundance","aitchison",0.28391959798995,0.0676172278901495
2,"abundance","aitchison",0.288693467336683,0.0686168071703406
2,"abundance","aitchison",0.293467336683417,0.0696399867004495
2,"abundance","aitchison",0.298241206030151,0.0706867687533395
2,"abundance","aitchison",0.303015075376884,0.0717571441547075
2,"abundance","aitchison",0.307788944723618,0.0728510287271658
2,"abundance","aitchison",0.312562814070352,0.0739682711466695
2,"abundance","aitchison",0.317336683417085,0.0751086912613813
2,"abundance","aitchison",0.322110552763819,0.0762720761292092
2,"abundance","aitchison",0.326884422110553,0.0774581731170037
2,"abundance","aitchison",0.331658291457286,0.0786666800243547
2,"abundance","aitchison",0.33643216080402,0.0798972307599136
2,"abundance","aitchison",0.341206030150754,0.081149374356881
2,"abundance","aitchison",0.345979899497487,0.0824225440422565
2,"abundance","aitchison",0.350753768844221,0.0837160118434954
2,"abundance","aitchison",0.355527638190955,0.0850289179486307
2,"abundance","aitchison",0.360301507537688,0.086360349393923
2,"abundance","aitchison",0.365075376884422,0.0877090437172624
2,"abundance","aitchison",0.369849246231156,0.0890731911192514
2,"abundance","aitchison",0.374623115577889,0.0904502475647515
2,"abundance","aitchison",0.379396984924623,0.0918367878063512
2,"abundance","aitchison",0.384170854271357,0.09322855390857
2,"abundance","aitchison",0.38894472361809,0.0946209877070044
2,"abundance","aitchison",0.393718592964824,0.096010629937429
2,"abundance","aitchison",0.398492462311558,0.0973976506174797
2,"abundance","aitchison",0.403266331658291,0.0988198496967297
2,"abundance","aitchison",0.408040201005025,0.10026561178923
2,"abundance","aitchison",0.412814070351759,0.101723638875314
2,"abundance","aitchison",0.417587939698492,0.10319547118164
2,"abundance","aitchison",0.422361809045226,0.104682006918118
2,"abundance","aitchison",0.42713567839196,0.106171628025564
2,"abundance","aitchison",0.431909547738693,0.107661883132648
2,"abundance","aitchison",0.436683417085427,0.109169976345232
2,"abundance","aitchison",0.441457286432161,0.110699358260626
2,"abundance","aitchison",0.446231155778894,0.112255302980685
2,"abundance","aitchison",0.451005025125628,0.113848488892583
2,"abundance","aitchison",0.455778894472362,0.115471600627001
2,"abundance","aitchison",0.460552763819095,0.117091878770383
2,"abundance","aitchison",0.465326633165829,0.11870613973657
2,"abundance","aitchison",0.470100502512563,0.120318558040527
2,"abundance","aitchison",0.474874371859296,0.121935986607328
2,"abundance","aitchison",0.47964824120603,0.12367270615114
2,"abundance","aitchison",0.484422110552764,0.125460980282636
2,"abundance","aitchison",0.489195979899497,0.127303451937302
2,"abundance","aitchison",0.493969849246231,0.129202837378934
2,"abundance","aitchison",0.498743718592965,0.13115853499397
2,"abundance","aitchison",0.503517587939698,0.132945137019151
2,"abundance","aitchison",0.508291457286432,0.134658508354948
2,"abundance","aitchison",0.513065326633166,0.136370740914235
2,"abundance","aitchison",0.5178391959799,0.13808996067658
2,"abundance","aitchison",0.522613065326633,0.139826194608429
2,"abundance","aitchison",0.527386934673367,0.141732770890751
2,"abundance","aitchison",0.5321608040201,0.14381790026012
2,"abundance","aitchison",0.536934673366834,0.145933834177622
2,"abundance","aitchison",0.541708542713568,0.148072803355857
2,"abundance","aitchison",0.546482412060301,0.150225023847588
2,"abundance","aitchison",0.551256281407035,0.152283651190891
2,"abundance","aitchison",0.556030150753769,0.154090598571644
2,"abundance","aitchison",0.560804020100502,0.155938392269715
2,"abundance","aitchison",0.565577889447236,0.157833435671688
2,"abundance","aitchison",0.57035175879397,0.159779448296833
2,"abundance","aitchison",0.575125628140704,0.161780556263959
2,"abundance","aitchison",0.579899497487437,0.163954400463511
2,"abundance","aitchison",0.584673366834171,0.166110452303485
2,"abundance","aitchison",0.589447236180905,0.168236078936823
2,"abundance","aitchison",0.594221105527638,0.170319869401473
2,"abundance","aitchison",0.598994974874372,0.172354075313609
2,"abundance","aitchison",0.603768844221106,0.174439599861567
2,"abundance","aitchison",0.608542713567839,0.176581806951888
2,"abundance","aitchison",0.613316582914573,0.178753016564145
2,"abundance","aitchison",0.618090452261307,0.180950634055325
2,"abundance","aitchison",0.62286432160804,0.18317515936278
2,"abundance","aitchison",0.627638190954774,0.185340846296162
2,"abundance","aitchison",0.632412060301508,0.187410598955827
2,"abundance","aitchison",0.637185929648241,0.189438940250315
2,"abundance","aitchison",0.641959798994975,0.191432785216241
2,"abundance","aitchison",0.646733668341709,0.193407941252365
2,"abundance","aitchison",0.651507537688442,0.195527616168111
2,"abundance","aitchison",0.656281407035176,0.197979776372517
2,"abundance","aitchison",0.66105527638191,0.200462784771942
2,"abundance","aitchison",0.665829145728643,0.202978206769514
2,"abundance","aitchison",0.670603015075377,0.205525396730491
2,"abundance","aitchison",0.67537688442211,0.208102952628985
2,"abundance","aitchison",0.680150753768844,0.210709483488212
2,"abundance","aitchison",0.684924623115578,0.213343905203377
2,"abundance","aitchison",0.689698492462312,0.21600548389179
2,"abundance","aitchison",0.694472361809045,0.21869377828465
2,"abundance","aitchison",0.699246231155779,0.221408560065114
2,"abundance","aitchison",0.704020100502513,0.224149746114712
2,"abundance","aitchison",0.708793969849246,0.226917358130434
2,"abundance","aitchison",0.71356783919598,0.229711474887925
2,"abundance","aitchison",0.718341708542714,0.232532201963843
2,"abundance","aitchison",0.723115577889447,0.235379656762964
2,"abundance","aitchison",0.727889447236181,0.238253959344199
2,"abundance","aitchison",0.732663316582915,0.241155226983672
2,"abundance","aitchison",0.737437185929648,0.244083571100002
2,"abundance","aitchison",0.742211055276382,0.247039095645448
2,"abundance","aitchison",0.746984924623115,0.250021896389847
2,"abundance","aitchison",0.751758793969849,0.253032061186037
2,"abundance","aitchison",0.756532663316583,0.256069690133613
2,"abundance","aitchison",0.761306532663317,0.25913490059997
2,"abundance","aitchison",0.76608040201005,0.262227797971802
2,"abundance","aitchison",0.770854271356784,0.265348474127449
2,"abundance","aitchison",0.775628140703518,0.268497008214195
2,"abundance","aitchison",0.780402010050251,0.271673467373768
2,"abundance","aitchison",0.785175879396985,0.274877907412085
2,"abundance","aitchison",0.789949748743719,0.278110373413745
2,"abundance","aitchison",0.794723618090452,0.281370900304176
2,"abundance","aitchison",0.799497487437186,0.28465951336353
2,"abundance","aitchison",0.80427135678392,0.2879762225542
2,"abundance","aitchison",0.809045226130653,0.2913209972287
2,"abundance","aitchison",0.813819095477387,0.294693792706558
2,"abundance","aitchison",0.818592964824121,0.298094562720771
2,"abundance","aitchison",0.823366834170854,0.301523259558914
2,"abundance","aitchison",0.828140703517588,0.304979834177717
2,"abundance","aitchison",0.832914572864322,0.308464236304688
2,"abundance","aitchison",0.837688442211055,0.311976414529332
2,"abundance","aitchison",0.842462311557789,0.315516316385969
2,"abundance","aitchison",0.847236180904523,0.319083888429693
2,"abundance","aitchison",0.852010050251256,0.322679075976366
2,"abundance","aitchison",0.85678391959799,0.326301812479311
2,"abundance","aitchison",0.861557788944724,0.329952018724127
2,"abundance","aitchison",0.866331658291457,0.333629616829407
2,"abundance","aitchison",0.871105527638191,0.337334531127361
2,"abundance","aitchison",0.875879396984925,0.341066688158248
2,"abundance","aitchison",0.880653266331658,0.34482601666325
2,"abundance","aitchison",0.885427135678392,0.348612447576933
2,"abundance","aitchison",0.890201005025126,0.352425914020122
2,"abundance","aitchison",0.894974874371859,0.356266351293807
2,"abundance","aitchison",0.899748743718593,0.36013369687453
2,"abundance","aitchison",0.904522613065327,0.364027895256202
2,"abundance","aitchison",0.90929648241206,0.367948915318643
2,"abundance","aitchison",0.914070351758794,0.371896733325518
2,"abundance","aitchison",0.918844221105528,0.375871326113707
2,"abundance","aitchison",0.923618090452261,0.379872671076436
2,"abundance","aitchison",0.928391959798995,0.383900746147724
2,"abundance","aitchison",0.933165829145729,0.387955529786723
2,"abundance","aitchison",0.937939698492462,0.392037000961515
2,"abundance","aitchison",0.942713567839196,0.396145139132008
2,"abundance","aitchison",0.94748743718593,0.400279924231673
2,"abundance","aitchison",0.952261306532663,0.404441336127957
2,"abundance","aitchison",0.957035175879397,0.408629341404769
2,"abundance","aitchison",0.961809045226131,0.41284389177285
2,"abundance","aitchison",0.966582914572864,0.417084937653621
2,"abundance","aitchison",0.971356783919598,0.421352428925757
2,"abundance","aitchison",0.976130653266332,0.425646314962644
2,"abundance","aitchison",0.980904522613065,0.429966544667824
2,"abundance","aitchison",0.985678391959799,0.434313066508675
2,"abundance","aitchison",0.990452261306533,0.438685828548578
2,"abundance","aitchison",0.995226130653266,0.443084778477748
2,"abundance","aitchison",1,0.447509863642917
2,"abundance","aitchison_pc1",0.05,0.0542629315307029
2,"abundance","aitchison_pc1",0.0547738693467337,0.0540523876168929
2,"abundance","aitchison_pc1",0.0595477386934673,0.0538668897580451
2,"abundance","aitchison_pc1",0.064321608040201,0.0537065086983031
2,"abundance","aitchison_pc1",0.0690954773869347,0.0535713146571851
2,"abundance","aitchison_pc1",0.0738693467336684,0.0534613772745076
2,"abundance","aitchison_pc1",0.078643216080402,0.0533767655528691
2,"abundance","aitchison_pc1",0.0834170854271357,0.0533175477974612
2,"abundance","aitchison_pc1",0.0881909547738693,0.0532837915529415
2,"abundance","aitchison_pc1",0.092964824120603,0.0532755635370642
2,"abundance","aitchison_pc1",0.0977386934673367,0.053292929570725
2,"abundance","aitchison_pc1",0.10251256281407,0.0533359538264266
2,"abundance","aitchison_pc1",0.107286432160804,0.0534046857672156
2,"abundance","aitchison_pc1",0.112060301507538,0.0534991616295876
2,"abundance","aitchison_pc1",0.116834170854271,0.0536194170533793
2,"abundance","aitchison_pc1",0.121608040201005,0.0537654875560171
2,"abundance","aitchison_pc1",0.126381909547739,0.0539374085051683
2,"abundance","aitchison_pc1",0.131155778894472,0.054135215088352
2,"abundance","aitchison_pc1",0.135929648241206,0.0543589422796288
2,"abundance","aitchison_pc1",0.14070351758794,0.0546086248035451
2,"abundance","aitchison_pc1",0.145477386934673,0.054884297096579
2,"abundance","aitchison_pc1",0.150251256281407,0.05518599326721
2,"abundance","aitchison_pc1",0.155025125628141,0.0555137534604932
2,"abundance","aitchison_pc1",0.159798994974874,0.0558676398294009
2,"abundance","aitchison_pc1",0.164572864321608,0.0562477200872143
2,"abundance","aitchison_pc1",0.169346733668342,0.0566540628745745
2,"abundance","aitchison_pc1",0.174120603015075,0.0570867376944544
2,"abundance","aitchison_pc1",0.178894472361809,0.0575458148448528
2,"abundance","aitchison_pc1",0.183668341708543,0.0580313653483813
2,"abundance","aitchison_pc1",0.188442211055276,0.0585434608776556
2,"abundance","aitchison_pc1",0.19321608040201,0.0590821736750921
2,"abundance","aitchison_pc1",0.197989949748744,0.0596475764653114
2,"abundance","aitchison_pc1",0.202763819095477,0.0602397416832902
2,"abundance","aitchison_pc1",0.207537688442211,0.0608587306703701
2,"abundance","aitchison_pc1",0.212311557788945,0.0615045941650393
2,"abundance","aitchison_pc1",0.217085427135678,0.0621773802901444
2,"abundance","aitchison_pc1",0.221859296482412,0.0628771346159488
2,"abundance","aitchison_pc1",0.226633165829146,0.0636038999521042
2,"abundance","aitchison_pc1",0.231407035175879,0.064357716116611
2,"abundance","aitchison_pc1",0.236180904522613,0.0651386196764536
2,"abundance","aitchison_pc1",0.240954773869347,0.0659466436531532
2,"abundance","aitchison_pc1",0.24572864321608,0.0667818171846321
2,"abundance","aitchison_pc1",0.250502512562814,0.0676441651137837
2,"abundance","aitchison_pc1",0.255276381909548,0.0685336853976828
2,"abundance","aitchison_pc1",0.260050251256281,0.0694503010608826
2,"abundance","aitchison_pc1",0.264824120603015,0.0703939054492731
2,"abundance","aitchison_pc1",0.269597989949749,0.0713643720716807
2,"abundance","aitchison_pc1",0.274371859296482,0.0723615532107205
2,"abundance","aitchison_pc1",0.279145728643216,0.0733852783276797
2,"abundance","aitchison_pc1",0.28391959798995,0.074435352220427
2,"abundance","aitchison_pc1",0.288693467336683,0.0755115528850708
2,"abundance","aitchison_pc1",0.293467336683417,0.0766136290225685
2,"abundance","aitchison_pc1",0.298241206030151,0.0777412971209284
2,"abundance","aitchison_pc1",0.303015075376884,0.0788942355879721
2,"abundance","aitchison_pc1",0.307788944723618,0.0800720493089266
2,"abundance","aitchison_pc1",0.312562814070352,0.0812742690664991
2,"abundance","aitchison_pc1",0.317336683417085,0.0825003661069821
2,"abundance","aitchison_pc1",0.322110552763819,0.083749745358036
