"k","signal_mode","method","beta","power_smooth"
2,"abundance","AHC_euclidean",0.498743718592965,0.417945049626174
2,"abundance","AHC_euclidean",0.503517587939698,0.426463957728311
2,"abundance","AHC_euclidean",0.508291457286432,0.435040037723737
2,"abundance","AHC_euclidean",0.513065326633166,0.44370531991
2,"abundance","AHC_euclidean",0.5178391959799,0.452429427017039
2,"abundance","AHC_euclidean",0.522613065326633,0.461168028087826
2,"abundance","AHC_euclidean",0.527386934673367,0.469921175469358
2,"abundance","AHC_euclidean",0.5321608040201,0.478793423980676
2,"abundance","AHC_euclidean",0.536934673366834,0.487761258744651
2,"abundance","AHC_euclidean",0.541708542713568,0.496783560940315
2,"abundance","AHC_euclidean",0.546482412060301,0.50582373881216
2,"abundance","AHC_euclidean",0.551256281407035,0.514813209257389
2,"abundance","AHC_euclidean",0.556030150753769,0.523617426985675
2,"abundance","AHC_euclidean",0.560804020100502,0.532471955744831
2,"abundance","AHC_euclidean",0.565577889447236,0.541364301222237
2,"abundance","AHC_euclidean",0.57035175879397,0.550253468933093
2,"abundance","AHC_euclidean",0.575125628140704,0.559105337593297
2,"abundance","AHC_euclidean",0.579899497487437,0.568184106512634
2,"abundance","AHC_euclidean",0.584673366834171,0.57728338181732
2,"abundance","AHC_euclidean",0.589447236180905,0.586345198571488
2,"abundance","AHC_euclidean",0.594221105527638,0.595312309363193
2,"abundance","AHC_euclidean",0.598994974874372,0.604167417586995
2,"abundance","AHC_euclidean",0.603768844221106,0.612863078034468
2,"abundance","AHC_euclidean",0.608542713567839,0.621530242954674
2,"abundance","AHC_euclidean",0.613316582914573,0.630216112819509
2,"abundance","AHC_euclidean",0.618090452261307,0.638890397056248
2,"abundance","AHC_euclidean",0.62286432160804,0.647511395315236
2,"abundance","AHC_euclidean",0.627638190954774,0.656099798930738
2,"abundance","AHC_euclidean",0.632412060301508,0.664682268689254
2,"abundance","AHC_euclidean",0.637185929648241,0.673187133590519
2,"abundance","AHC_euclidean",0.641959798994975,0.681564949141348
2,"abundance","AHC_euclidean",0.646733668341709,0.689790668102182
2,"abundance","AHC_euclidean",0.651507537688442,0.697960742057321
2,"abundance","AHC_euclidean",0.656281407035176,0.706177008731272
2,"abundance","AHC_euclidean",0.66105527638191,0.714345912941473
2,"abundance","AHC_euclidean",0.665829145728643,0.722451684699912
2,"abundance","AHC_euclidean",0.670603015075377,0.730461870952004
2,"abundance","AHC_euclidean",0.67537688442211,0.738348152038993
2,"abundance","AHC_euclidean",0.680150753768844,0.746092608581223
2,"abundance","AHC_euclidean",0.684924623115578,0.753687014486591
2,"abundance","AHC_euclidean",0.689698492462312,0.76112997316493
2,"abundance","AHC_euclidean",0.694472361809045,0.768424133599406
2,"abundance","AHC_euclidean",0.699246231155779,0.775574160563361
2,"abundance","AHC_euclidean",0.704020100502513,0.782585453033605
2,"abundance","AHC_euclidean",0.708793969849246,0.789463409505214
2,"abundance","AHC_euclidean",0.71356783919598,0.796213083418662
2,"abundance","AHC_euclidean",0.718341708542714,0.802839030779807
2,"abundance","AHC_euclidean",0.723115577889447,0.80934526442384
2,"abundance","AHC_euclidean",0.727889447236181,0.815735269042655
2,"abundance","AHC_euclidean",0.732663316582915,0.822012044172604
2,"abundance","AHC_euclidean",0.737437185929648,0.828178157200347
2,"abundance","AHC_euclidean",0.742211055276382,0.834235797105976
2,"abundance","AHC_euclidean",0.746984924623115,0.840186824531958
2,"abundance","AHC_euclidean",0.751758793969849,0.846032815335769
2,"abundance","AHC_euclidean",0.756532663316583,0.85177505205163
2,"abundance","AHC_euclidean",0.761306532663317,0.857414548744558
2,"abundance","AHC_euclidean",0.76608040201005,0.862952150835333
2,"abundance","AHC_euclidean",0.770854271356784,0.868388562612828
2,"abundance","AHC_euclidean",0.775628140703518,0.873724365681768
2,"abundance","AHC_euclidean",0.780402010050251,0.878960034558433
2,"abundance","AHC_euclidean",0.785175879396985,0.88409594988191
2,"abundance","AHC_euclidean",0.789949748743719,0.889132409638026
2,"abundance","AHC_euclidean",0.794723618090452,0.894069638728488
2,"abundance","AHC_euclidean",0.799497487437186,0.898907797161291
2,"abundance","AHC_euclidean",0.80427135678392,0.903646977242331
2,"abundance","AHC_euclidean",0.809045226130653,0.908287168981995
2,"abundance","AHC_euclidean",0.813819095477387,0.912828308396455
2,"abundance","AHC_euclidean",0.818592964824121,0.917270301341905
2,"abundance","AHC_euclidean",0.823366834170854,0.921613026861755
2,"abundance","AHC_euclidean",0.828140703517588,0.925856340067348
2,"abundance","AHC_euclidean",0.832914572864322,0.930000074641098
2,"abundance","AHC_euclidean",0.837688442211055,0.934044045021091
2,"abundance","AHC_euclidean",0.842462311557789,0.937988048315666
2,"abundance","AHC_euclidean",0.847236180904523,0.941831865988022
2,"abundance","AHC_euclidean",0.852010050251256,0.945575264594818
2,"abundance","AHC_euclidean",0.85678391959799,0.949217972952209
2,"abundance","AHC_euclidean",0.861557788944724,0.952759681767815
2,"abundance","AHC_euclidean",0.866331658291457,0.956200076446277
2,"abundance","AHC_euclidean",0.871105527638191,0.959538839797698
2,"abundance","AHC_euclidean",0.875879396984925,0.962775652639518
2,"abundance","AHC_euclidean",0.880653266331658,0.965910194317135
2,"abundance","AHC_euclidean",0.885427135678392,0.968942143156137
2,"abundance","AHC_euclidean",0.890201005025126,0.971871176856814
2,"abundance","AHC_euclidean",0.894974874371859,0.97469697283977
2,"abundance","AHC_euclidean",0.899748743718593,0.977419208549975
2,"abundance","AHC_euclidean",0.904522613065327,0.980037556135361
2,"abundance","AHC_euclidean",0.90929648241206,0.98255166274145
2,"abundance","AHC_euclidean",0.914070351758794,0.984961170529606
2,"abundance","AHC_euclidean",0.918844221105528,0.987265724749646
2,"abundance","AHC_euclidean",0.923618090452261,0.989464973918211
2,"abundance","AHC_euclidean",0.928391959798995,0.991558569975361
2,"abundance","AHC_euclidean",0.933165829145729,0.993546168424233
2,"abundance","AHC_euclidean",0.937939698492462,0.995427428456989
2,"abundance","AHC_euclidean",0.942713567839196,0.9972020130696
2,"abundance","AHC_euclidean",0.94748743718593,0.998869589167571
2,"abundance","AHC_euclidean",0.952261306532663,1
2,"abundance","AHC_euclidean",0.957035175879397,1
2,"abundance","AHC_euclidean",0.961809045226131,1
2,"abundance","AHC_euclidean",0.966582914572864,1
2,"abundance","AHC_euclidean",0.971356783919598,1
2,"abundance","AHC_euclidean",0.976130653266332,1
2,"abundance","AHC_euclidean",0.980904522613065,1
2,"abundance","AHC_euclidean",0.985678391959799,1
2,"abundance","AHC_euclidean",0.990452261306533,1
2,"abundance","AHC_euclidean",0.995226130653266,1
2,"abundance","AHC_euclidean",1,1
2,"abundance","aitchison",0.05,0.0466496681659867
2,"abundance","aitchison",0.0547738693467337,0.046539386061757
2,"abundance","aitchison",0.0595477386934673,0.0464516094268266
2,"abundance","aitchison",0.064321608040201,0.0463863069249395
2,"abundance","aitchison",0.0690954773869347,0.0463434483819305
2,"abundance","aitchison",0.0738693467336684,0.0463230048265578
2,"abundance","aitchison",0.078643216080402,0.0463249485315547
2,"abundance","aitchison",0.0834170854271357,0.0463492530549507
2,"abundance","aitchison",0.0881909547738693,0.0463958932817347
2,"abundance","aitchison",0.092964824120603,0.0464648454659523
2,"abundance","aitchison",0.0977386934673367,0.0465560872733583
2,"abundance","aitchison",0.10251256281407,0.0466695979467814
2,"abundance","aitchison",0.107286432160804,0.0468053606816433
2,"abundance","aitchison",0.112060301507538,0.0469633623616395
2,"abundance","aitchison",0.116834170854271,0.0471435912985504
2,"abundance","aitchison",0.121608040201005,0.0473460371692945
2,"abundance","aitchison",0.126381909547739,0.0475706910428143
2,"abundance","aitchison",0.131155778894472,0.047817545407098
2,"abundance","aitchison",0.135929648241206,0.0480865941966574
2,"abundance","aitchison",0.14070351758794,0.0483778328208637
2,"abundance","aitchison",0.145477386934673,0.0486912581936566
2,"abundance","aitchison",0.150251256281407,0.0490268687659677
2,"abundance","aitchison",0.155025125628141,0.0493846701876143
2,"abundance","aitchison",0.159798994974874,0.0497646894202123
2,"abundance","aitchison",0.164572864321608,0.0501669603815852
2,"abundance","aitchison",0.169346733668342,0.0505915199546773
2,"abundance","aitchison",0.174120603015075,0.0510384080100649
2,"abundance","aitchison",0.178894472361809,0.0515076674304876
2,"abundance","aitchison",0.183668341708543,0.0519993441372038
2,"abundance","aitchison",0.188442211055276,0.0525134871178918
2,"abundance","aitchison",0.19321608040201,0.0530501484557233
2,"abundance","aitchison",0.197989949748744,0.0536093833591219
2,"abundance","aitchison",0.202763819095477,0.0541912500058169
2,"abundance","aitchison",0.207537688442211,0.0547958066460559
2,"abundance","aitchison",0.212311557788945,0.0554231118768087
2,"abundance","aitchison",0.217085427135678,0.0560732269499914
2,"abundance","aitchison",0.221859296482412,0.0567462158795622
2,"abundance","aitchison",0.226633165829146,0.0574421454780991
2,"abundance","aitchison",0.231407035175879,0.0581610853915442
2,"abundance","aitchison",0.236180904522613,0.0589031081306221
2,"abundance","aitchison",0.240954773869347,0.0596682890969715
2,"abundance","aitchison",0.24572864321608,0.0604567066014167
2,"abundance","aitchison",0.250502512562814,0.0612684418615862
2,"abundance","aitchison",0.255276381909548,0.0621035678380379
2,"abundance","aitchison",0.260050251256281,0.0629621254684191
2,"abundance","aitchison",0.264824120603015,0.0638441471136338
2,"abundance","aitchison",0.269597989949749,0.0647496619888949
2,"abundance","aitchison",0.274371859296482,0.0656786959554121
2,"abundance","aitchison",0.279145728643216,0.0666312712617633
2,"abundance","aitchison",0.28391959798995,0.0676074062161185
2,"abundance","aitchison",0.288693467336683,0.0686071147623868
2,"abundance","aitchison",0.293467336683417,0.069630405921363
2,"abundance","aitchison",0.298241206030151,0.0706772830400606
2,"abundance","aitchison",0.303015075376884,0.0717477378858499
2,"abundance","aitchison",0.307788944723618,0.0728416868964278
2,"abundance","aitchison",0.312562814070352,0.0739589789929287
2,"abundance","aitchison",0.317336683417085,0.075099433911421
2,"abundance","aitchison",0.322110552763819,0.0762628381334574
2,"abundance","aitchison",0.326884422110553,0.0774489378423182
2,"abundance","aitchison",0.331658291457286,0.078657428858797
2,"abundance","aitchison",0.33643216080402,0.0798879420697853
2,"abundance","aitchison",0.341206030150754,0.081140022117897
2,"abundance","aitchison",0.345979899497487,0.0824130960453324
2,"abundance","aitchison",0.350753768844221,0.0837064273535833
2,"abundance","aitchison",0.355527638190955,0.0850191442784186
2,"abundance","aitchison",0.360301507537688,0.0863503169516296
2,"abundance","aitchison",0.365075376884422,0.0876986609402089
2,"abundance","aitchison",0.369849246231156,0.0890623389366992
2,"abundance","aitchison",0.374623115577889,0.0904387740236604
2,"abundance","aitchison",0.379396984924623,0.0918245046060702
2,"abundance","aitchison",0.384170854271357,0.0932152379004386
2,"abundance","aitchison",0.38894472361809,0.0946063912557801
2,"abundance","aitchison",0.393718592964824,0.0959945020748315
2,"abundance","aitchison",0.398492462311558,0.0973797621943634
2,"abundance","aitchison",0.403266331658291,0.0987999575439558
2,"abundance","aitchison",0.408040201005025,0.100243879278252
2,"abundance","aitchison",0.412814070351759,0.101700351171868
2,"abundance","aitchison",0.417587939698492,0.103170924930962
2,"abundance","aitchison",0.422361809045226,0.104656479585139
2,"abundance","aitchison",0.42713567839196,0.106144843537703
2,"abundance","aitchison",0.431909547738693,0.10763316524099
2,"abundance","aitchison",0.436683417085427,0.109139218199074
2,"abundance","aitchison",0.441457286432161,0.110666500576914
2,"abundance","aitchison",0.446231155778894,0.112220317857762
2,"abundance","aitchison",0.451005025125628,0.113811709794704
2,"abundance","aitchison",0.455778894472362,0.115434606243267
2,"abundance","aitchison",0.460552763819095,0.117054740191481
2,"abundance","aitchison",0.465326633165829,0.118668866198315
2,"abundance","aitchison",0.470100502512563,0.120281129841884
2,"abundance","aitchison",0.474874371859296,0.121898376044446
2,"abundance","aitchison",0.47964824120603,0.123633298511655
2,"abundance","aitchison",0.484422110552764,0.125419608445758
2,"abundance","aitchison",0.489195979899497,0.127260054172282
2,"abundance","aitchison",0.493969849246231,0.129157439132001
2,"abundance","aitchison",0.498743718592965,0.131111235457224
2,"abundance","aitchison",0.503517587939698,0.132897558016283
2,"abundance","aitchison",0.508291457286432,0.134610894125265
2,"abundance","aitchison",0.513065326633166,0.136322638742169
2,"abundance","aitchison",0.5178391959799,0.138040968042217
2,"abundance","aitchison",0.522613065326633,0.1397760350206
2,"abundance","aitchison",0.527386934673367,0.1416812944869
2,"abundance","aitchison",0.5321608040201,0.143765199908661
2,"abundance","aitchison",0.536934673366834,0.145880166798766
2,"abundance","aitchison",0.541708542713568,0.148018535276928
2,"abundance","aitchison",0.546482412060301,0.150170580488574
2,"abundance","aitchison",0.551256281407035,0.152229051678332
2,"abundance","aitchison",0.556030150753769,0.154035067191697
2,"abundance","aitchison",0.560804020100502,0.15588220657089
2,"abundance","aitchison",0.565577889447236,0.157777013702999
2,"abundance","aitchison",0.57035175879397,0.15972325489613
2,"abundance","aitchison",0.575125628140704,0.16172503805136
2,"abundance","aitchison",0.579899497487437,0.163899729474768
2,"abundance","aitchison",0.584673366834171,0.166056833898243
2,"abundance","aitchison",0.589447236180905,0.16818376606984
2,"abundance","aitchison",0.594221105527638,0.170269153920946
2,"abundance","aitchison",0.598994974874372,0.172305255625594
2,"abundance","aitchison",0.603768844221106,0.174392736115614
2,"abundance","aitchison",0.608542713567839,0.176537536464278
2,"abundance","aitchison",0.613316582914573,0.178712129385124
2,"abundance","aitchison",0.618090452261307,0.180913798959111
2,"abundance","aitchison",0.62286432160804,0.183142856010028
2,"abundance","aitchison",0.627638190954774,0.185312433074225
2,"abundance","aitchison",0.632412060301508,0.187385553333468
2,"abundance","aitchison",0.637185929648241,0.189417498447175
2,"abundance","aitchison",0.641959798994975,0.191415159531465
2,"abundance","aitchison",0.646733668341709,0.19339429989912
2,"abundance","aitchison",0.651507537688442,0.195518628440628
2,"abundance","aitchison",0.656281407035176,0.197976787927784
2,"abundance","aitchison",0.66105527638191,0.200465919102995
2,"abundance","aitchison",0.665829145728643,0.20298744996586
2,"abundance","aitchison",0.670603015075377,0.205540599763774
2,"abundance","aitchison",0.67537688442211,0.208123875657801
2,"abundance","aitchison",0.680150753768844,0.210735843282637
2,"abundance","aitchison",0.684924623115578,0.213375410346432
2,"abundance","aitchison",0.689698492462312,0.216041855961462
2,"abundance","aitchison",0.694472361809045,0.218734762302945
2,"abundance","aitchison",0.699246231155779,0.221453928134086
2,"abundance","aitchison",0.704020100502513,0.224199297262153
2,"abundance","aitchison",0.708793969849246,0.226970916334164
2,"abundance","aitchison",0.71356783919598,0.229768886395356
2,"abundance","aitchison",0.718341708542714,0.232593332478622
2,"abundance","aitchison",0.723115577889447,0.235444388789716
2,"abundance","aitchison",0.727889447236181,0.238322189812013
2,"abundance","aitchison",0.732663316582915,0.241226865179136
2,"abundance","aitchison",0.737437185929648,0.244158536897421
2,"abundance","aitchison",0.742211055276382,0.247117318003823
2,"abundance","aitchison",0.746984924623115,0.250103312080879
2,"abundance","aitchison",0.751758793969849,0.253116613728531
2,"abundance","aitchison",0.756532663316583,0.256157329349702
2,"abundance","aitchison",0.761306532663317,0.259225582419391
2,"abundance","aitchison",0.76608040201005,0.262321483676035
2,"abundance","aitchison",0.770854271356784,0.265445129643609
2,"abundance","aitchison",0.775628140703518,0.268596603495803
2,"abundance","aitchison",0.780402010050251,0.271775975854959
2,"abundance","aitchison",0.785175879396985,0.274983305524096
2,"abundance","aitchison",0.789949748743719,0.278218640154406
2,"abundance","aitchison",0.794723618090452,0.281482016852693
2,"abundance","aitchison",0.799497487437186,0.284773462734131
2,"abundance","aitchison",0.80427135678392,0.288092989283912
2,"abundance","aitchison",0.809045226130653,0.291440567097384
2,"abundance","aitchison",0.813819095477387,0.294816152480371
2,"abundance","aitchison",0.818592964824121,0.298219699916418
2,"abundance","aitchison",0.823366834170854,0.301651162227068
2,"abundance","aitchison",0.828140703517588,0.305110490703267
2,"abundance","aitchison",0.832914572864322,0.308597635221799
2,"abundance","aitchison",0.837688442211055,0.312112544349585
2,"abundance","aitchison",0.842462311557789,0.31565516543807
2,"abundance","aitchison",0.847236180904523,0.319225444709456
2,"abundance","aitchison",0.852010050251256,0.322823326991278
2,"abundance","aitchison",0.85678391959799,0.326448744630189
2,"abundance","aitchison",0.861557788944724,0.330101616655026
2,"abundance","aitchison",0.866331658291457,0.333781863397904
2,"abundance","aitchison",0.871105527638191,0.337489407417208
2,"abundance","aitchison",0.875879396984925,0.341224173494918
2,"abundance","aitchison",0.880653266331658,0.344986088631954
2,"abundance","aitchison",0.885427135678392,0.34877508204271
2,"abundance","aitchison",0.890201005025126,0.352591085149731
2,"abundance","aitchison",0.894974874371859,0.356434031579179
2,"abundance","aitchison",0.899748743718593,0.360303857157579
2,"abundance","aitchison",0.904522613065327,0.364200504770182
2,"abundance","aitchison",0.90929648241206,0.368123941785811
2,"abundance","aitchison",0.914070351758794,0.37207414300252
2,"abundance","aitchison",0.918844221105528,0.376051083816344
2,"abundance","aitchison",0.923618090452261,0.380054740205142
2,"abundance","aitchison",0.928391959798995,0.384085088713681
2,"abundance","aitchison",0.933165829145729,0.388142106438583
2,"abundance","aitchison",0.937939698492462,0.392225771012669
2,"abundance","aitchison",0.942713567839196,0.3963360605884
2,"abundance","aitchison",0.94748743718593,0.400472953820118
2,"abundance","aitchison",0.952261306532663,0.404636429335472
2,"abundance","aitchison",0.957035175879397,0.40882645278514
2,"abundance","aitchison",0.961809045226131,0.413042975284399
2,"abundance","aitchison",0.966582914572864,0.417285946721627
2,"abundance","aitchison",0.971356783919598,0.421555316489599
2,"abundance","aitchison",0.976130653266332,0.425851033521987
2,"abundance","aitchison",0.980904522613065,0.430173046327855
2,"abundance","aitchison",0.985678391959799,0.434521303024402
2,"abundance","aitchison",0.990452261306533,0.43889575136819
2,"abundance","aitchison",0.995226130653266,0.443296338785044
2,"abundance","aitchison",1,0.447723012398812
2,"abundance","aitchison_pc1",0.05,0.0542339622444896
2,"abundance","aitchison_pc1",0.0547738693467337,0.0540244668782551
2,"abundance","aitchison_pc1",0.0595477386934673,0.0538399794950021
2,"abundance","aitchison_pc1",0.064321608040201,0.0536805705618116
2,"abundance","aitchison_pc1",0.0690954773869347,0.0535463100436421
2,"abundance","aitchison_pc1",0.0738693467336684,0.0534372673491275
2,"abundance","aitchison_pc1",0.078643216080402,0.053353511273959
2,"abundance","aitchison_pc1",0.0834170854271357,0.053295109941612
2,"abundance","aitchison_pc1",0.0881909547738693,0.0532621307411625
2,"abundance","aitchison_pc1",0.092964824120603,0.0532546402618848
2,"abundance","aitchison_pc1",0.0977386934673367,0.0532727042242914
2,"abundance","aitchison_pc1",0.10251256281407,0.053316386736428
2,"abundance","aitchison_pc1",0.107286432160804,0.0533857373644025
2,"abundance","aitchison_pc1",0.112060301507538,0.0534807926014669
2,"abundance","aitchison_pc1",0.116834170854271,0.053601588371673
2,"abundance","aitchison_pc1",0.121608040201005,0.0537481604995715
2,"abundance","aitchison_pc1",0.126381909547739,0.0539205446833239
2,"abundance","aitchison_pc1",0.131155778894472,0.0541187764647864
2,"abundance","aitchison_pc1",0.135929648241206,0.0543428911966798
2,"abundance","aitchison_pc1",0.14070351758794,0.0545929240070182
2,"abundance","aitchison_pc1",0.145477386934673,0.054868909761039
2,"abundance","aitchison_pc1",0.150251256281407,0.0551708830217466
2,"abundance","aitchison_pc1",0.155025125628141,0.0554988843913187
2,"abundance","aitchison_pc1",0.159798994974874,0.0558529764235677
2,"abundance","aitchison_pc1",0.164572864321608,0.0562332272368057
2,"abundance","aitchison_pc1",0.169346733668342,0.0566397058980719
2,"abundance","aitchison_pc1",0.174120603015075,0.0570724823584318
2,"abundance","aitchison_pc1",0.178894472361809,0.0575316273859434
2,"abundance","aitchison_pc1",0.183668341708543,0.0580172124954512
2,"abundance","aitchison_pc1",0.188442211055276,0.0585293098741053
2,"abundance","aitchison_pc1",0.19321608040201,0.0590679923011869
2,"abundance","aitchison_pc1",0.197989949748744,0.0596333330604239
2,"abundance","aitchison_pc1",0.202763819095477,0.0602254051746356
2,"abundance","aitchison_pc1",0.207537688442211,0.0608442707074263
2,"abundance","aitchison_pc1",0.212311557788945,0.0614899812452557
2,"abundance","aitchison_pc1",0.217085427135678,0.0621625858018039
2,"abundance","aitchison_pc1",0.221859296482412,0.0628621308773164
2,"abundance","aitchison_pc1",0.226633165829146,0.0635886602489934
2,"abundance","aitchison_pc1",0.231407035175879,0.0643422147378884
2,"abundance","aitchison_pc1",0.236180904522613,0.0651228319468967
2,"abundance","aitchison_pc1",0.240954773869347,0.0659305459629458
2,"abundance","aitchison_pc1",0.24572864321608,0.066765387014618
2,"abundance","aitchison_pc1",0.250502512562814,0.0676273810553083
2,"abundance","aitchison_pc1",0.255276381909548,0.068516527056318
2,"abundance","aitchison_pc1",0.260050251256281,0.069432748714781
2,"abundance","aitchison_pc1",0.264824120603015,0.0703759399207526
2,"abundance","aitchison_pc1",0.269597989949749,0.0713459746372074
2,"abundance","aitchison_pc1",0.274371859296482,0.0723427054917263
2,"abundance","aitchison_pc1",0.279145728643216,0.0733659621583599
2,"abundance","aitchison_pc1",0.28391959798995,0.0744155494877836
2,"abundance","aitchison_pc1",0.288693467336683,0.0754912453353629
2,"abundance","aitchison_pc1",0.293467336683417,0.0765927980269372
2,"abundance","aitchison_pc1",0.298241206030151,0.0777199233912108
2,"abundance","aitchison_pc1",0.303015075376884,0.078872298831819
2,"abundance","aitchison_pc1",0.307788944723618,0.0800495278118689
2,"abundance","aitchison_pc1",0.312562814070352,0.0812511391733003
2,"abundance","aitchison_pc1",0.317336683417085,0.0824766015815694
2,"abundance","aitchison_pc1",0.322110552763819,0.0837253165994578
